mode,date,TZname_on,TZcode_on,TZname_off,TZcode_off,count
bus,20200323,Brookvale Industrial Area,2144,North Manly,2148,55
bus,20200323,Brookvale Industrial Area,2144,Sydney CBD_Wynyard Station_George St,57,863
bus,20200323,Brookvale Industrial Area,2144,The Corso,2215,137
bus,20200323,Brookvale Industrial Area,2144,Totem Shopping Centre,2203,42
bus,20200323,Brookvale Oval,2143,,,89
bus,20200323,Brookvale Oval,2143,Dee Why Plaza,2107,82
bus,20200323,Bungan Head,2022,Basin Beach,2030,51
bus,20200323,Burnside Shopping Centre,1132,Parramatta Station_South,1059,105
bus,20200323,Burwood_Angelo St and Minna St,920,Burwood Plaza,915,164
bus,20200323,Burwood_Elsie St,913,,,39
bus,20200323,Burwood_Elsie St,913,Bayview Park Ferry Wharf,704,49
bus,20200323,Burwood_Elsie St,913,Canada Bay,735,85
bus,20200323,Burwood_Elsie St,913,Concord,703,87
bus,20200323,Burwood_Elsie St,913,Concord_Anderson Rd and Brays Rd,702,46
bus,20200323,Burwood_Elsie St,913,Five Dock Public School,738,82
bus,20200323,Burwood_Elsie St,913,Westside Private Hospital,706,128
bus,20200323,Burwood Girls High School,911,Burwood Station_North,895,71
bus,20200323,Burwood_Milton St,666,Burwood Station_North,895,48
bus,20200323,Burwood Plaza,915,,,53
bus,20200323,Burwood Plaza,915,Canada Bay,735,71
bus,20200323,Burwood Plaza,915,Five Dock _Great N Rd and Queens Rd,744,36
bus,20200323,Burwood Plaza,915,Strathfield Station_South,971,37
bus,20200323,Burwood Station_North,895,,,87
bus,20200323,Burwood Station_North,895,Burwood Heights_Badminton Rd and Hume Hwy,931,39
bus,20200323,Burwood Station_North,895,Burwood Station_North,895,57
bus,20200323,Burwood Station_North,895,Campsie_Beamish St and Ninth Av,2511,121
bus,20200323,Burwood Station_North,895,Croydon Park_Beaufort St and Kater Pl,934,54
bus,20200323,Burwood Station_North,895,Henley Park,932,130
bus,20200323,Burwood Station_South,896,Burwood Heights_Badminton Rd and Hume Hwy,931,88
bus,20200323,Burwood Station_South,896,Campsie_Beamish St and Ninth Av,2511,279
bus,20200323,Burwood Station_South,896,Campsie_Elizabeth Ln and Perry Ln,2529,43
bus,20200323,Burwood Station_South,896,Croydon Park,936,45
bus,20200323,Burwood Station_South,896,Croydon Park_Beaufort St and Kater Pl,934,72
bus,20200323,Busby,3601,Liverpool Station,3843,38
bus,20200323,Cabramatta Station_West,3420,,,66
bus,20200323,Cabramatta Station_West,3420,Bonnyrigg Plaza,3400,41
bus,20200323,Cabramatta Station_West,3420,Bonnyrigg Shopping Centre,3403,77
bus,20200323,Cabramatta Station_West,3420,Cabramatta_Free Serbian Orthodox Church,3425,59
bus,20200323,Cabramatta Station_West,3420,Cabramatta High School,3424,51
bus,20200323,Cabramatta Station_West,3420,Cabramatta_Hughes St Pk,3417,44
bus,20200323,Cabramatta Station_West,3420,Cabramatta West,3430,118
bus,20200323,Cabramatta Station_West,3420,Canley Heights_Adolphus St and Canley Vale Rd,3441,54
bus,20200323,Cabramatta Station_West,3420,Canley Heights_Peel St and Canley Vale Rd,3439,69
bus,20200323,Cabramatta Station_West,3420,Canley Heights Primary School,3440,49
bus,20200323,Cabramatta Station_West,3420,Edensor Park Public School,3450,38
bus,20200323,Cabramatta Station_West,3420,Lucky Plaza Cabramatta West,3429,68
bus,20200323,Cabramatta Station_West,3420,Mount Pritchard,3432,112
bus,20200323,Cabramatta Station_West,3420,St Johns Park,3500,52
bus,20200323,Cabramatta West,3430,Cabramatta Station_West,3420,67
bus,20200323,Calvary Hospital,2740,Kogarah Station_East,2736,43
bus,20200323,Camden,3101,,,97
bus,20200323,Cammeray,1902,North Sydney_Denison St,1962,86
bus,20200323,Cammeray,1902,Sydney CBD_Lands Dept Building_Bridge St,42,208
bus,20200323,Cammeray_Miller St and Ernest St,1913,Big Bear Shopping Centre,1940,48
bus,20200323,Campbelltown Hospital,3221,Campbelltown Hospital,3221,35
bus,20200323,Campbelltown Hospital,3221,Campbelltown Town Centre_Campbelltown Station,3215,59
bus,20200323,Campbelltown Station_North,3213,,,54
bus,20200323,Campbelltown Station_North,3213,Claymore Shopping Centre,3231,80
bus,20200323,Campbelltown Station_North,3213,Eagle Vale High School,3230,40
bus,20200323,Campbelltown Town Centre_Campbelltown Station,3215,,,163
bus,20200323,Campbelltown Town Centre_Campbelltown Station,3215,Airds_Riley Park,3201,56
bus,20200323,Campbelltown Town Centre_Campbelltown Station,3215,Airds Village Shopping Centre,3203,99
bus,20200323,Campbelltown Town Centre_Campbelltown Station,3215,Ambarvale High School,3303,101
bus,20200323,Campbelltown Town Centre_Campbelltown Station,3215,Ambarvale Shopping Centre,3299,53
bus,20200323,Campbelltown Town Centre_Campbelltown Station,3215,Bradbury,3204,42
bus,20200323,Campbelltown Town Centre_Campbelltown Station,3215,Bradbury_Baden Powell Res,3202,68
bus,20200323,Campbelltown Town Centre_Campbelltown Station,3215,Bradbury Shopping Centre,3200,70
bus,20200323,Campbelltown Town Centre_Campbelltown Station,3215,Campbelltown Hospital,3221,65
bus,20200323,Campbelltown Town Centre_Campbelltown Station,3215,Campbelltown Town Centre_Campbelltown Station,3215,152
bus,20200323,Campbelltown Town Centre_Campbelltown Station,3215,Campbelltown_Waminda Av and Broughton St,3218,84
bus,20200323,Campbelltown Town Centre_Campbelltown Station,3215,Claymore Shopping Centre,3231,44
bus,20200323,Campbelltown Town Centre_Campbelltown Station,3215,Elizabeth Macarthur High School,3125,79
bus,20200323,Campbelltown Town Centre_Campbelltown Station,3215,Hoddle Ave Shopping Centre,3219,92
bus,20200323,Campbelltown Town Centre_Campbelltown Station,3215,Leumeah_Angle Res,3272,72
bus,20200323,Campbelltown Town Centre_Campbelltown Station,3215,Macarthur Station_South,3220,88
bus,20200323,Campbelltown Town Centre_Campbelltown Station,3215,Mount Annan Botanic Garden,3131,43
bus,20200323,Campbelltown Town Centre_Campbelltown Station,3215,Narellan Town Centre,3114,112
bus,20200323,Campbelltown Town Centre_Campbelltown Station,3215,Rosemeadow,3306,62
bus,20200323,Campbelltown Town Centre_Campbelltown Station,3215,Ruse Village Shopping Centre,3274,64
bus,20200323,Campbelltown Town Centre_Campbelltown Station,3215,Smeaton Grange Industrial Area,3120,41
bus,20200323,Campbelltown Town Centre_Campbelltown Station,3215,Thomas Acres Primary School,3302,79
bus,20200323,Campbelltown_Waminda Av and Broughton St,3218,Campbelltown Town Centre_Campbelltown Station,3215,59
bus,20200323,Campsie,2515,,,40
bus,20200323,Campsie,2515,Belmore South Primary School,2506,62
bus,20200323,Campsie,2515,Campsie_Elizabeth Ln and Perry Ln,2529,56
bus,20200323,Campsie,2515,Campsie Industrial Area,2517,94
bus,20200323,Campsie_Beamish St and Ninth Av,2511,,,52
bus,20200323,Campsie_Beamish St and Ninth Av,2511,Burwood Plaza,915,356
bus,20200323,Campsie_Beamish St and Ninth Av,2511,Burwood Station_North,895,55
bus,20200323,Campsie_Beamish St and Ninth Av,2511,Campsie_Seventh Av and Fifth Av,2509,70
bus,20200323,Campsie_Beamish St and Ninth Av,2511,Rockdale,2764,50
bus,20200323,Campsie_Beamish St and Ninth Av,2511,Sydney Domestic Airport,433,42
bus,20200323,Campsie_Beamish St and Ninth Av,2511,Sydney International Airport,434,50
bus,20200323,Campsie_Beamish St and Ninth Av,2511,Westfield_Hurstville,2606,56
bus,20200323,Campsie Industrial Area,2517,Campsie_Beamish St and Ninth Av,2511,43
bus,20200323,Campsie_Seventh Av and Fifth Av,2509,Burwood Plaza,915,39
bus,20200323,Campsie_Seventh Av and Fifth Av,2509,Campsie_Beamish St and Ninth Av,2511,60
bus,20200323,Canley Heights_Peel St and Canley Vale Rd,3439,Cabramatta Station_West,3420,74
bus,20200323,Canley Heights Primary School,3440,Cabramatta Station_West,3420,107
bus,20200323,Canterbury Memorial Hospital,2514,Burwood Plaza,915,73
bus,20200323,Canterbury Memorial Hospital,2514,Campsie_Anzac Square,2508,51
bus,20200323,Canterbury Memorial Hospital,2514,Campsie_Beamish St and Ninth Av,2511,41
bus,20200323,Caringbah Station,2904,Caringbah_Gannons Rd and Rawson Pde,2908,35
bus,20200323,Carisbrook House Lane Cove,1827,Sydney CBD_Metcentre,47,43
bus,20200323,Carlingford Court,1105,Epping Station_West,1407,133
bus,20200323,Carlingford Court,1105,Parramatta Station_South,1059,57
bus,20200323,Carlingford High School,1102,,,39
bus,20200323,Carlingford High School,1102,Epping Station_West,1407,48
bus,20200323,Carlingford_Marshall Rd and Kenny Pl,1108,Parramatta Station_South,1059,39
bus,20200323,Carlingford Station,1106,Epping Station_West,1407,69
bus,20200323,Carramar Station,1216,Fairfield Station_West,3456,42
bus,20200323,Cartwright,3850,Liverpool Station,3843,50
bus,20200323,Cartwright_Church of Christ,3852,Liverpool Station,3843,86
bus,20200323,Castle Cove,1847,King St and George St,83,36
bus,20200323,Castle Cove,1847,Sydney CBD_Wynyard Station_George St,57,109
bus,20200323,Castle Hill_Crane Rd and Cecil Av,4537,,,81
bus,20200323,Castle Hill_Crane Rd and Cecil Av,4537,Baulkham Hills North Primary School,4501,61
bus,20200323,Castle Hill_Crane Rd and Cecil Av,4537,King St and George St,83,63
bus,20200323,Castle Hill_Crane Rd and Cecil Av,4537,Parramatta Station_South,1059,104
bus,20200323,Castle Hill_Crane Rd and Cecil Av,4537,Stockland Mall Baulkham Hills,4505,62
bus,20200323,Castle Hill_Crane Rd and Cecil Av,4537,Sydney CBD_Wynyard Station_George St,57,75
bus,20200323,Castle Hill_Gary St and Narelle Av,4540,Sydney CBD_Wynyard Station_George St,57,41
bus,20200323,Castle Hill Industrial Estate,4532,Parramatta Station_South,1059,40
bus,20200323,Castle Hill_Kings Rd and Queens Ct,4569,Castle Hill Showground,4543,37
bus,20200323,Castle Hill_Westminister Dr and Windsor Ct,4548,,,84
bus,20200323,Castle Towers,4533,,,87
bus,20200323,Castle Towers,4533,Castle Hill_Yaringa Road and Applecross Av,4529,46
bus,20200323,Castle Towers,4533,Cherrybrook Village Shopping Centre,4547,39
bus,20200323,Castle Towers,4533,The Castle Hill Villages,4551,50
bus,20200323,Casula,3803,Liverpool Station,3843,44
bus,20200323,Casula Mall Shopping Centre,3802,Liverpool Station,3843,40
bus,20200323,Casula Shopping Centre,3800,Liverpool_Northumberland St and Moore St,3866,45
bus,20200323,Casula Shopping Centre,3800,Liverpool Station,3843,88
bus,20200323,Centenary Square,71,Garden Island,163,37
bus,20200323,Charlestown Square,6414,,,46
bus,20200323,Charlestown Square,6414,Kotara_Garden City,6303,50
bus,20200323,Charmhaven,5134,,,102
bus,20200323,Charmhaven,5134,Charmhaven,5134,56
bus,20200323,Charmhaven,5134,Gorokan,5136,59
bus,20200323,Charmhaven,5134,Hunter Institute of Technology_Wyong Campus,5200,51
bus,20200323,Charmhaven,5134,Toukley,5170,62
bus,20200323,Chatswood,1804,Sydney CBD_Galeries Victoria,96,39
bus,20200323,Chatswood,1804,Westfield Chatswood_Chatswood Station_East,1805,174
bus,20200323,Chatswood Chase Shopping Centre,1803,Chatswood,1804,36
bus,20200323,Chatswood Chase Shopping Centre,1803,Westfield Chatswood_Chatswood Station_East,1805,35
bus,20200323,Chatswood Chase Shopping Centre,1803,Willoughby Girls High School,1850,69
bus,20200323,Chatswood_Gibbs St and Smith St,1801,Westfield Chatswood_Chatswood Station_East,1805,96
bus,20200323,Chatswood Golf Club,1817,Chatswood Station_West,1806,72
bus,20200323,Chatswood Station_West,1806,,,91
bus,20200323,Chatswood Station_West,1806,Artarmon Industrial Area_Western End,1841,73
bus,20200323,Chatswood Station_West,1806,Artarmon_Reservoirs,1809,92
bus,20200323,Chatswood Station_West,1806,Big Bear Shopping Centre,1940,51
bus,20200323,Chatswood Station_West,1806,Chatswood Station_West,1806,41
bus,20200323,Chatswood Station_West,1806,Chatswood Tennis Club,1814,86
bus,20200323,Chatswood Station_West,1806,Chatswood West,1558,35
bus,20200323,Chatswood Station_West,1806,Lane Cove,1826,60
bus,20200323,Chatswood Station_West,1806,Lane Cove Country Club,1829,63
bus,20200323,Chatswood Station_West,1806,Lane Cove_Helen St and Norton La,1819,45
bus,20200323,Chatswood Station_West,1806,Lane Cove North_Kullah Parade,1821,64
bus,20200323,Chatswood Station_West,1806,Lane Cove_Rosenthal Av and Birdwood Av,1825,54
bus,20200323,Chatswood Station_West,1806,Legacy House Hospital,1807,45
bus,20200323,Chatswood Station_West,1806,Royal North Shore Hospital,1843,38
bus,20200323,Chatswood Station_West,1806,Top Ryde Shopping Centre,1571,49
bus,20200323,Chatswood Tennis Club,1814,Chatswood Station_West,1806,44
bus,20200323,Chatswood West_Greville St Park,1813,Chatswood Station_West,1806,63
bus,20200323,Cherrybrook,4549,Castle Hill_Crane Rd and Cecil Av,4537,52
bus,20200323,Cherrybrook_Boundary Rd and Cedarwood Dr,4552,Market St and Kent St,92,37
bus,20200323,Chester Hill Station_North,1203,Villawood Detention Centre,1200,53
bus,20200323,Chester Hill Station_South,1206,Parramatta Station_South,1059,40
bus,20200323,Chinamans Beach,1922,Sydney CBD_Wynyard Station_George St,57,39
bus,20200323,Chippendale,207,Darlington,239,104
bus,20200323,Chippendale,207,Macdonaldtown Station_North,246,142
bus,20200323,Chippendale,207,Newtown Station_North,247,129
bus,20200323,Chippendale,207,Newtown_Sydney Institute Design Centre,325,41
bus,20200323,Chippendale,207,University of Sydney_Main Camperdown Campus,236,83
bus,20200323,Chiswick Wharf,732,Sydney CBD_Galeries Victoria,96,61
bus,20200323,Chubb,925,Ashfield Station_South,904,48
bus,20200323,City Star Casino,187,Centenary Square and George,72,141
bus,20200323,City Star Casino,187,St James Station,107,81
bus,20200323,Claymore Shopping Centre,3231,Campbelltown Station_North,3213,122
bus,20200323,Cleveland Street High School,258,Central Station,146,48
bus,20200323,Clifford Love Footbridge Lane Cove,1816,Chatswood Station_West,1806,89
bus,20200323,Clifford Love Footbridge Lane Cove,1816,Lane Cove_Centennial Ave and Karilla Ave,1820,56
bus,20200323,Clifford Love Footbridge Lane Cove,1816,Sydney CBD_AAP Centre,39,202
bus,20200323,Clontarf Beach,2206,Sydney CBD_Wynyard Station_George St,57,38
bus,20200323,Coca-Cola,1044,Parramatta Station_South,1059,48
bus,20200323,Collaroy,2166,Brookvale Industrial Area,2144,43
bus,20200323,Collaroy,2166,Dee Why Plaza,2107,66
bus,20200323,Collaroy,2166,Sydney CBD_Wynyard Station_George St,57,168
bus,20200323,Colo High School,4700,,,41
bus,20200323,Colyton,5023,St Marys Station_South_East,5011,36
bus,20200323,Colyton Shopping Centre,5024,Westfield_Mt Druitt Station_North,4037,44
bus,20200323,Concord,703,Burwood Station_North,895,91
bus,20200323,Concord_Anderson Rd and Brays Rd,702,Burwood Station_North,895,38
bus,20200323,Concord Repatriation General Hospital,715,Burwood Station_North,895,50
bus,20200323,Concord Repatriation General Hospital,715,Strathfield Station_North,969,134
bus,20200323,Condell Park_Jocarm Av and Dalton Av,2336,Bankstown Station_South,2307,44
bus,20200323,Connells Point,2659,Hurstville_Empress Res,2653,58
bus,20200323,Constitution Hill,1079,Parramatta Station_South,1059,66
bus,20200323,Coogee,602,Bondi Junction Station,517,38
bus,20200323,Coogee,602,News Ltd,198,53
bus,20200323,Coogee Beach,604,Bathurst St and Elizabeth St,116,65
bus,20200323,Coogee Beach,604,Bondi Junction Station,517,119
bus,20200323,Coogee Beach,604,Coogee Beach,604,37
bus,20200323,Coogee Beach,604,Prince Alfred Park,200,108
bus,20200323,Coogee Beach,604,Randwick Plaza,657,129
bus,20200323,Coogee Beach,604,St Pauls,660,39
bus,20200323,Coogee Beach,604,Sydney CBD_Savings Bank Building,60,36
bus,20200323,Coogee_Mount St and Dudley St,605,Bathurst St and Elizabeth St,116,44
bus,20200323,Coogee_Mount St and Dudley St,605,Bondi Junction Station,517,38
bus,20200323,Coogee_Mount St and Dudley St,605,Prince Alfred Park,200,56
bus,20200323,Coogee_Mount St and Dudley St,605,Randwick Plaza,657,88
bus,20200323,Coogee Palace Shopping Centre,603,News Ltd,198,53
bus,20200323,Coogee Palace Shopping Centre,603,Sydney CBD_Chifley Square_Chifley Tower,52,42
bus,20200323,Coogee St,658,Bondi Junction Station,517,38
bus,20200323,Coolabah Shopping Centre,1260,Parramatta Station_South,1059,166
bus,20200323,Coral Sea Park,646,Stocklands Mall Maroubra,637,57
bus,20200323,Cordeaux Heights,5905,The Illawarra Hospital,5625,47
bus,20200323,Corrimal Station_West,5613,Wollongong CBD _Wollongong Station_East,5647,49
bus,20200323,Cranebrook_Pensax Rd and Sherringham Rd,4918,Penrith_TAFE NSW,4988,42
bus,20200323,Cremorne Ferry Wharf,1907,Cremorne Ferry Wharf,1907,38
bus,20200323,Cremorne Ferry Wharf,1907,Neutral Bay Village Shopping Centre,1905,52
bus,20200323,Crest Sporting Complex,2324,Bankstown RSL Club,2298,41
bus,20200323,Cronulla High School,2915,,,45
bus,20200323,Cronulla High School,2915,Cronulla Station and Ferry Wharf,2919,49
bus,20200323,Cronulla Station and Ferry Wharf,2919,Cronulla High School,2915,38
bus,20200323,Cronulla Station and Ferry Wharf,2919,Sydney Desalination Plant,2895,45
bus,20200323,Crows Nest,1912,Big Bear Shopping Centre,1940,83
bus,20200323,Croydon_Byron St and Bay St,912,Burwood Station_North,895,56
bus,20200323,Croydon Park,936,Burwood Plaza,915,40
bus,20200323,Croydon Park,936,Campsie_Beamish St and Ninth Av,2511,46
bus,20200323,Croydon Park_Beaufort St and Kater Pl,934,Ashfield Station_South,904,101
bus,20200323,Croydon Park_Beaufort St and Kater Pl,934,Burwood Plaza,915,40
bus,20200323,Croydon Park_Portland St and Georges River Rd,935,Ashfield Station_South,904,36
bus,20200323,Croydon Park_Portland St and Georges River Rd,935,Burwood Plaza,915,70
bus,20200323,Croydon_Wesley Private Hospital,933,Ashfield Station_South,904,82
bus,20200323,CSIRO Marsfield,1538,Epping Station_West,1407,48
bus,20200323,Curl Curl,2147,Sydney CBD_The York Apartment Hotel,46,41
bus,20200323,Curl Curl,2147,Warringah Mall,2145,40
bus,20200323,Currans Hill Primary School,3122,Campbelltown Town Centre_Campbelltown Station,3215,42
bus,20200323,Dapto Public School,5736,Dapto Public School,5736,45
bus,20200323,Dapto Public School,5736,Horsley,5734,40
bus,20200323,Dapto Station,5717,Dapto Public School,5736,51
bus,20200323,Darlinghurst_Little Oxford St and Crown St,184,Bathurst St and Elizabeth St,116,78
bus,20200323,Darlinghurst_Little Oxford St and Crown St,184,Sydney CBD_McKell Building,143,37
bus,20200323,Darlinghurst_Little Oxford St and Crown St,184,Sydney CBD_Savings Bank Building,60,66
bus,20200323,Darlinghurst_Little Oxford St and Crown St,184,University of Sydney_Main Camperdown Campus,236,36
bus,20200323,Darling Island_Pyremont Park,186,Centenary Square and George,72,147
